Area Code,Date,Market,Market Size,Product,Product Line,Product Type,State,Type,Budget COGS,Budget Margin,Budget Profit,Budget Sales,COGS,Inventory,Margin,Marketing,Profit,Sales,Total Expenses
503,01-07-2013,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,10,20,18,486,26,5,12,44,16
541,01-07-2013,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,70,120,80,190,114,822,172,37,144,283,63
541,01-07-2013,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,90,130,90,220,141,692,195,43,178,333,61
503,01-07-2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,40,40,60,30,829,44,8,33,73,19
503,01-07-2013,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,30,50,30,80,41,592,53,13,37,93,24
503,01-07-2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,40,70,20,110,39,517,56,36,-14,94,61
541,01-07-2013,West,Small Market,Colombian,Beans,Coffee,Oregon,Regular,40,70,20,110,39,478,55,12,0,93,51
541,01-07-2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Oregon,Decaf,40,60,40,100,34,432,51,10,25,84,31
971,01-07-2013,West,Small Market,Caffe Latte,Beans,Espresso,Oregon,Regular,40,70,30,110,51,419,64,19,17,114,48
503,01-07-2013,West,Small Market,Caffe Mocha,Beans,Espresso,Oregon,Regular,40,60,30,100,47,420,63,15,28,109,40
503,01-07-2013,West,Small Market,Decaf Espresso,Beans,Espresso,Oregon,Decaf,130,140,90,270,145,1304,146,40,112,288,60
360,01-07-2013,West,Small Market,Darjeeling,Leaves,Tea,Washington,Regular,20,50,30,70,39,380,65,12,40,103,33
509,01-07-2013,West,Small Market,Earl Grey,Leaves,Tea,Washington,Regular,20,40,30,60,36,462,54,11,28,89,32
360,01-07-2013,West,Small Market,Green Tea,Leaves,Tea,Washington,Regular,30,40,0,70,47,622,66,42,-7,112,66
425,01-07-2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Washington,Decaf,70,120,80,190,90,1148,135,29,104,223,56
425,01-07-2013,West,Small Market,Lemon,Leaves,Herbal Tea,Washington,Decaf,30,50,50,80,40,843,59,11,51,98,20
253,01-07-2013,West,Small Market,Colombian,Beans,Coffee,Washington,Regular,100,160,120,260,86,463,125,27,104,209,46
206,01-07-2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Washington,Decaf,150,220,100,370,124,717,173,112,43,294,132
206,01-07-2013,West,Small Market,Caffe Latte,Beans,Espresso,Washington,Regular,40,70,50,110,50,587,65,16,50,114,27
360,01-07-2013,West,Small Market,Caffe Mocha,Beans,Espresso,Washington,Regular,50,70,20,120,59,403,74,22,25,132,52
360,01-07-2013,West,Small Market,Decaf Espresso,Beans,Espresso,Washington,Decaf,80,100,70,180,86,1081,103,26,77,187,44
719,01-08-2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Colorado,Decaf,120,130,80,250,145,1292,146,40,113,288,60
719,01-08-2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Colorado,Decaf,30,40,0,70,37,513,52,33,-14,88,58
303,01-08-2013,Central,Major Market,Mint,Leaves,Herbal Tea,Colorado,Decaf,30,60,30,90,46,415,62,15,28,107,39
720,01-08-2013,Central,Major Market,Darjeeling,Leaves,Tea,Colorado,Regular,40,50,10,90,49,414,60,18,12,108,47
720,01-08-2013,Central,Major Market,Earl Grey,Leaves,Tea,Colorado,Regular,30,50,20,80,41,1046,50,12,22,90,32
720,01-08-2013,Central,Major Market,Green Tea,Leaves,Tea,Colorado,Regular,50,80,50,130,68,587,87,22,73,154,32
720,01-08-2013,Central,Major Market,Amaretto,Beans,Coffee,Colorado,Regular,130,180,140,310,123,941,178,34,184,298,42
970,01-08-2013,Central,Major Market,Colombian,Beans,Coffee,Colorado,Regular,50,70,50,120,52,554,68,17,54,119,27
720,01-08-2013,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Colorado,Decaf,130,200,160,330,132,994,191,36,199,320,44
719,01-08-2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Colorado,Regular,110,170,130,280,100,598,145,28,145,243,37
720,01-08-2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Colorado,Decaf,60,90,50,150,52,662,79,17,41,130,46
815,01-08-2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Illinois,Decaf,100,160,140,260,123,941,178,34,182,298,43
312,01-08-2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Illinois,Decaf,40,60,40,100,52,554,68,17,54,119,27
312,01-08-2013,Central,Major Market,Mint,Leaves,Herbal Tea,Illinois,Decaf,110,170,140,280,132,994,191,36,197,320,45
312,01-08-2013,Central,Major Market,Darjeeling,Leaves,Tea,Illinois,Regular,80,130,100,210,100,598,145,28,145,243,37
815,01-08-2013,Central,Major Market,Earl Grey,Leaves,Tea,Illinois,Regular,40,70,30,110,52,662,79,17,41,130,46
224,01-08-2013,Central,Major Market,Colombian,Beans,Coffee,Illinois,Regular,200,290,190,490,196,1167,271,64,225,463,100
309,01-08-2013,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Illinois,Decaf,160,230,170,390,154,817,222,49,207,373,67
773,01-08-2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Illinois,Regular,340,470,340,810,295,1714,392,97,362,681,121
847,01-08-2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Illinois,Decaf,300,320,220,620,266,1797,266,74,230,527,92
515,01-08-2013,Central,Small Market,Chamomile,Leaves,Herbal Tea,Iowa,Decaf,250,350,250,600,295,1714,392,97,362,681,121
515,01-08-2013,Central,Small Market,Lemon,Leaves,Herbal Tea,Iowa,Decaf,130,200,150,330,154,817,222,49,208,373,66
319,01-08-2013,Central,Small Market,Darjeeling,Leaves,Tea,Iowa,Regular,220,240,150,460,266,1797,266,74,230,527,92
515,01-08-2013,Central,Small Market,Earl Grey,Leaves,Tea,Iowa,Regular,240,310,180,550,284,1809,348,107,286,626,131
319,01-08-2013,Central,Small Market,Amaretto,Beans,Coffee,Iowa,Regular,20,40,30,60,25,851,38,7,26,62,18
319,01-08-2013,Central,Small Market,Colombian,Beans,Coffee,Iowa,Regular,40,50,20,90,41,1007,49,12,21,89,32
641,01-08-2013,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Iowa,Decaf,10,20,10,30,14,602,18,4,1,32,16
563,01-08-2013,Central,Small Market,Caffe Mocha,Beans,Espresso,Iowa,Regular,20,40,30,60,23,806,35,6,25,57,16
563,01-08-2013,Central,Small Market,Decaf Espresso,Beans,Espresso,Iowa,Decaf,0,50,40,50,0,516,43,0,43,43,11
636,01-08-2013,Central,Small Market,Chamomile,Leaves,Herbal Tea,Missouri,Decaf,50,80,20,130,63,332,88,57,3,150,80
816,01-08-2013,Central,Small Market,Lemon,Leaves,Herbal Tea,Missouri,Decaf,100,20,-20,120,120,1439,19,37,-57,138,56
573,01-08-2013,Central,Small Market,Darjeeling,Leaves,Tea,Missouri,Regular,30,60,30,90,45,253,60,14,26,104,38
314,01-08-2013,Central,Small Market,Earl Grey,Leaves,Tea,Missouri,Regular,20,30,-10,50,29,215,36,11,-12,64,42
573,01-08-2013,Central,Small Market,Green Tea,Leaves,Tea,Missouri,Regular,30,40,0,70,38,248,48,14,1,85,44
660,01-08-2013,Central,Small Market,Colombian,Beans,Coffee,Missouri,Regular,70,90,40,160,72,606,88,27,37,159,57
417,01-08-2013,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Missouri,Decaf,50,60,30,110,50,1064,60,15,33,109,33
636,01-08-2013,Central,Small Market,Caffe Mocha,Beans,Espresso,Missouri,Regular,30,60,40,90,34,890,49,9,40,82,19
573,01-08-2013,Central,Small Market,Decaf Espresso,Beans,Espresso,Missouri,Decaf,30,60,50,90,32,841,48,8,39,79,19
513,01-08-2013,Central,Major Market,Chamomile,Leaves,Herbal Tea,Ohio,Decaf,10,20,20,30,16,484,25,4,12,41,15
513,01-08-2013,Central,Major Market,Lemon,Leaves,Herbal Tea,Ohio,Decaf,10,30,30,40,22,865,33,6,22,55,16
614,01-08-2013,Central,Major Market,Darjeeling,Leaves,Tea,Ohio,Regular,90,160,100,250,114,810,172,37,142,283,64
419,01-08-2013,Central,Major Market,Earl Grey,Leaves,Tea,Ohio,Regular,90,150,100,240,116,678,161,35,142,275,54
216,01-08-2013,Central,Major Market,Decaf Espresso,Beans,Espresso,Ohio,Decaf,50,70,20,120,49,414,60,18,11,108,48
419,01-08-2013,Central,Major Market,Amaretto,Beans,Coffee,Ohio,Regular,40,70,40,110,46,415,62,15,26,107,40
330,01-08-2013,Central,Major Market,Colombian,Beans,Coffee,Ohio,Regular,30,50,30,80,34,428,51,10,26,84,30
513,01-08-2013,Central,Major Market,Decaf Irish Cream,Beans,Coffee,Ohio,Decaf,30,60,10,90,37,513,52,33,-15,88,59
513,01-08-2013,Central,Major Market,Caffe Mocha,Beans,Espresso,Ohio,Regular,160,180,120,340,145,1292,146,40,112,288,60
414,01-08-2013,Central,Small Market,Chamomile,Leaves,Herbal Tea,Wisconsin,Decaf,40,70,50,110,47,366,79,14,57,125,35
262,01-08-2013,Central,Small Market,Lemon,Leaves,Herbal Tea,Wisconsin,Decaf,50,80,70,130,63,864,91,17,87,153,26
715,01-08-2013,Central,Small Market,Darjeeling,Leaves,Tea,Wisconsin,Regular,30,40,10,70,36,458,54,11,28,89,32
715,01-08-2013,Central,Small Market,Earl Grey,Leaves,Tea,Wisconsin,Regular,30,60,10,90,44,617,61,39,-10,104,63
262,01-08-2013,Central,Small Market,Decaf Espresso,Beans,Espresso,Wisconsin,Decaf,30,50,30,80,30,581,39,9,25,68,20
414,01-08-2013,Central,Small Market,Amaretto,Beans,Coffee,Wisconsin,Regular,60,80,30,140,63,397,77,23,29,139,52
920,01-08-2013,Central,Small Market,Colombian,Beans,Coffee,Wisconsin,Regular,140,190,60,330,133,705,184,120,48,314,139
715,01-08-2013,Central,Small Market,Decaf Irish Cream,Beans,Coffee,Wisconsin,Decaf,100,140,90,240,99,565,132,32,101,229,55
715,01-08-2013,Central,Small Market,Caffe Mocha,Beans,Espresso,Wisconsin,Regular,110,150,100,260,103,1073,123,31,97,224,49
959,01-08-2013,East,Small Market,Lemon,Leaves,Herbal Tea,Connecticut,Decaf,50,70,30,120,72,606,88,27,39,159,56
475,01-08-2013,East,Small Market,Mint,Leaves,Herbal Tea,Connecticut,Decaf,30,50,30,80,50,1064,60,15,33,109,33
959,01-08-2013,East,Small Market,Darjeeling,Leaves,Tea,Connecticut,Regular,30,50,40,80,34,890,49,9,39,82,20
203,01-08-2013,East,Small Market,Green Tea,Leaves,Tea,Connecticut,Regular,20,30,20,50,19,811,28,5,17,47,15
475,01-08-2013,East,Small Market,Caffe Mocha,Beans,Espresso,Connecticut,Regular,40,60,10,100,44,617,61,39,-11,104,64
203,01-08-2013,East,Small Market,Decaf Espresso,Beans,Espresso,Connecticut,Decaf,40,50,20,90,42,384,56,13,22,97,37
203,01-08-2013,East,Small Market,Colombian,Beans,Coffee,Connecticut,Regular,80,130,90,210,90,1139,135,29,104,223,56
786,01-08-2013,East,Major Market,Chamomile,Leaves,Herbal Tea,Florida,Decaf,20,30,20,50,30,581,39,9,25,68,20
727,01-08-2013,East,Major Market,Lemon,Leaves,Herbal Tea,Florida,Decaf,40,60,30,100,63,397,77,23,28,139,53
850,01-08-2013,East,Major Market,Mint,Leaves,Herbal Tea,Florida,Decaf,70,100,70,170,103,1073,123,31,97,224,49
954,01-08-2013,East,Major Market,Darjeeling,Leaves,Tea,Florida,Regular,40,80,60,120,46,880,68,12,61,113,22
904,01-08-2013,East,Major Market,Green Tea,Leaves,Tea,Florida,Regular,60,100,80,160,63,864,91,17,87,153,26
941,01-08-2013,East,Major Market,Caffe Mocha,Beans,Espresso,Florida,Regular,120,190,60,310,133,705,184,120,48,314,139
904,01-08-2013,East,Major Market,Decaf Espresso,Beans,Espresso,Florida,Decaf,90,130,80,220,99,565,132,32,101,229,55
954,01-08-2013,East,Major Market,Colombian,Beans,Coffee,Florida,Regular,100,170,120,270,114,810,172,37,144,283,63
561,01-08-2013,East,Major Market,Decaf Irish Cream,Beans,Coffee,Florida,Decaf,110,150,100,260,116,678,161,35,141,275,55
978,01-08-2013,East,Major Market,Lemon,Leaves,Herbal Tea,Massachusetts,Decaf,30,50,20,80,49,414,60,18,12,108,47
508,01-08-2013,East,Major Market,Darjeeling,Leaves,Tea,Massachusetts,Regular,20,30,20,50,22,865,33,6,22,55,16
781,01-08-2013,East,Major Market,Green Tea,Leaves,Tea,Massachusetts,Regular,10,30,20,40,16,484,25,4,12,41,15
339,01-08-2013,East,Major Market,Caffe Mocha,Beans,Espresso,Massachusetts,Regular,30,70,20,100,37,540,68,33,8,104,58
857,01-08-2013,East,Major Market,Regular Espresso,Beans,Espresso,Massachusetts,Regular,130,150,100,280,145,1292,146,40,113,288,60
617,01-08-2013,East,Major Market,Colombian,Beans,Coffee,Massachusetts,Regular,40,590,560,630,52,-2033,612,17,777,658,46
603,01-08-2013,East,Small Market,Lemon,Leaves,Herbal Tea,New Hampshire,Decaf,20,40,10,60,38,248,48,14,1,85,44
603,01-08-2013,East,Small Market,Darjeeling,Leaves,Tea,New Hampshire,Regular,20,40,30,60,25,851,38,7,28,62,17
603,01-08-2013,East,Small Market,Green Tea,Leaves,Tea,New Hampshire,Regular,0,40,30,40,0,516,43,0,43,43,11
603,01-08-2013,East,Small Market,Caffe Mocha,Beans,Espresso,New Hampshire,Regular,60,80,10,140,63,332,88,57,1,150,81
603,01-08-2013,East,Small Market,Regular Espresso,Beans,Espresso,New Hampshire,Regular,20,40,0,60,29,215,36,11,-12,64,42
603,01-08-2013,East,Small Market,Amaretto,Beans,Coffee,New Hampshire,Regular,50,90,70,140,61,322,90,19,66,150,39
603,01-08-2013,East,Small Market,Colombian,Beans,Coffee,New Hampshire,Regular,60,90,60,150,64,460,96,21,61,159,48
212,01-08-2013,East,Major Market,Lemon,Leaves,Herbal Tea,New York,Decaf,210,290,180,500,284,1565,369,107,316,647,130
718,01-08-2013,East,Major Market,Mint,Leaves,Herbal Tea,New York,Decaf,230,-140,-230,90,311,3422,-187,96,-420,123,109
646,01-08-2013,East,Major Market,Darjeeling,Leaves,Tea,New York,Regular,130,210,170,340,132,994,191,36,199,320,44
716,01-08-2013,East,Major Market,Earl Grey,Leaves,Tea,New York,Regular,130,190,150,320,123,941,178,34,184,298,42
845,01-08-2013,East,Major Market,Green Tea,Leaves,Tea,New York,Regular,100,160,130,260,100,598,145,28,145,243,37
212,01-08-2013,East,Major Market,Caffe Mocha,Beans,Espresso,New York,Regular,160,-90,-260,70,173,2615,-95,156,-392,77,176
585,01-08-2013,East,Major Market,Regular Espresso,Beans,Espresso,New York,Regular,250,280,190,530,266,1319,277,74,247,538,91
914,01-08-2013,East,Major Market,Colombian,Beans,Coffee,New York,Regular,340,520,370,860,364,2617,546,127,508,902,166
504,01-08-2013,South,Small Market,Chamomile,Leaves,Herbal Tea,Louisiana,Decaf,70,100,70,170,77,581,99,25,84,174,35
225,01-08-2013,South,Small Market,Lemon,Leaves,Herbal Tea,Louisiana,Decaf,60,90,40,150,72,606,88,27,39,159,56
504,01-08-2013,South,Small Market,Colombian,Beans,Coffee,Louisiana,Regular,60,80,60,140,48,839,70,13,63,117,22
985,01-08-2013,South,Small Market,Decaf Irish Cream,Beans,Coffee,Louisiana,Decaf,70,120,100,190,63,864,91,17,87,153,26
337,01-08-2013,South,Small Market,Caffe Latte,Beans,Espresso,Louisiana,Regular,30,60,10,90,44,-508,61,39,-10,104,63
318,01-08-2013,South,Small Market,Caffe Mocha,Beans,Espresso,Louisiana,Regular,40,60,40,100,47,366,79,14,57,125,35
504,01-08-2013,South,Small Market,Decaf Espresso,Beans,Espresso,Louisiana,Decaf,30,40,20,70,36,458,54,11,29,89,31
505,01-08-2013,South,Small Market,Chamomile,Leaves,Herbal Tea,New Mexico,Decaf,20,40,30,60,25,851,38,7,26,62,18
505,01-08-2013,South,Small Market,Lemon,Leaves,Herbal Tea,New Mexico,Decaf,30,50,20,80,41,1007,49,12,21,89,32
505,01-08-2013,South,Small Market,Colombian,Beans,Coffee,New Mexico,Regular,80,120,70,200,64,460,96,21,61,159,48
505,01-08-2013,South,Small Market,Decaf Irish Cream,Beans,Coffee,New Mexico,Decaf,150,20,-30,170,120,1439,19,37,-58,138,57
505,01-08-2013,South,Small Market,Caffe Latte,Beans,Espresso,New Mexico,Regular,20,30,0,50,29,-347,36,11,-11,64,41
505,01-08-2013,South,Small Market,Caffe Mocha,Beans,Espresso,New Mexico,Regular,50,70,0,120,63,332,88,57,3,150,80
505,01-08-2013,South,Small Market,Decaf Espresso,Beans,Espresso,New Mexico,Decaf,30,60,30,90,45,253,60,14,25,104,39
918,01-08-2013,South,Small Market,Chamomile,Leaves,Herbal Tea,Oklahoma,Decaf,60,70,20,130,63,397,77,23,28,139,53
405,01-08-2013,South,Small Market,Lemon,Leaves,Herbal Tea,Oklahoma,Decaf,120,190,60,310,133,705,184,120,47,314,140
580,01-08-2013,South,Small Market,Colombian,Beans,Coffee,Oklahoma,Regular,80,110,80,190,68,587,87,22,73,154,32
918,01-08-2013,South,Small Market,Decaf Irish Cream,Beans,Coffee,Oklahoma,Decaf,20,40,30,60,22,865,33,6,22,55,16
918,01-08-2013,South,Small Market,Caffe Latte,Beans,Espresso,Oklahoma,Regular,90,140,100,230,116,-1278,161,35,141,275,55
580,01-08-2013,South,Small Market,Caffe Mocha,Beans,Espresso,Oklahoma,Regular,10,20,20,30,16,484,25,4,14,41,14
580,01-08-2013,South,Small Market,Decaf Espresso,Beans,Espresso,Oklahoma,Decaf,90,150,100,240,114,810,172,37,142,283,64
817,01-08-2013,South,Major Market,Chamomile,Leaves,Herbal Tea,Texas,Decaf,40,60,30,100,46,415,62,15,26,107,40
210,01-08-2013,South,Major Market,Lemon,Leaves,Herbal Tea,Texas,Decaf,30,50,30,80,34,428,51,10,26,84,30
940,01-08-2013,South,Major Market,Colombian,Beans,Coffee,Texas,Regular,390,450,340,840,311,1296,367,96,345,672,109
469,01-08-2013,South,Major Market,Decaf Irish Cream,Beans,Coffee,Texas,Decaf,60,90,70,150,52,554,68,17,54,119,27
817,01-08-2013,South,Major Market,Caffe Latte,Beans,Espresso,Texas,Regular,40,70,40,110,52,-587,79,17,41,130,46
210,01-08-2013,South,Major Market,Caffe Mocha,Beans,Espresso,Texas,Regular,100,150,120,250,123,941,178,34,184,298,42
469,01-08-2013,South,Major Market,Decaf Espresso,Beans,Espresso,Texas,Decaf,80,130,110,210,100,598,145,28,145,243,37
435,01-08-2013,West,Small Market,Darjeeling,Leaves,Tea,Utah,Regular,40,60,10,100,63,332,88,57,3,150,80
435,01-08-2013,West,Small Market,Earl Grey,Leaves,Tea,Utah,Regular,20,50,30,70,45,253,60,14,26,104,38
435,01-08-2013,West,Small Market,Green Tea,Leaves,Tea,Utah,Regular,10,30,10,40,29,215,36,11,-12,64,42
435,01-08-2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Utah,Decaf,50,80,60,130,61,322,90,19,68,150,38
435,01-08-2013,West,Small Market,Lemon,Leaves,Herbal Tea,Utah,Decaf,50,90,60,140,64,460,96,21,61,159,48
801,01-08-2013,West,Small Market,Mint,Leaves,Herbal Tea,Utah,Decaf,100,20,-30,120,120,1439,19,37,-57,138,56
435,01-08-2013,West,Small Market,Amaretto,Beans,Coffee,Utah,Regular,60,70,40,130,50,1064,60,15,33,109,33
435,01-08-2013,West,Small Market,Colombian,Beans,Coffee,Utah,Regular,50,70,40,120,42,384,56,13,21,97,38
801,01-08-2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Utah,Decaf,90,110,60,200,72,606,88,27,37,159,57
435,01-08-2013,West,Small Market,Caffe Latte,Beans,Espresso,Utah,Regular,30,40,30,70,32,841,48,8,39,79,19
435,01-08-2013,West,Small Market,Caffe Mocha,Beans,Espresso,Utah,Regular,70,90,60,160,77,581,99,25,86,174,34
435,01-08-2013,West,Small Market,Decaf Espresso,Beans,Espresso,Utah,Decaf,30,40,30,70,34,890,49,9,39,82,20
805,01-08-2013,West,Major Market,Darjeeling,Leaves,Tea,California,Regular,80,120,100,200,123,941,178,34,184,298,42
760,01-08-2013,West,Major Market,Earl Grey,Leaves,Tea,California,Regular,60,100,90,160,100,598,145,28,145,243,37
650,01-08-2013,West,Major Market,Green Tea,Leaves,Tea,California,Regular,30,50,20,80,52,662,79,17,41,130,46
916,01-08-2013,West,Major Market,Chamomile,Leaves,Herbal Tea,California,Decaf,110,170,140,280,132,994,191,36,197,320,45
818,01-08-2013,West,Major Market,Lemon,Leaves,Herbal Tea,California,Decaf,260,330,240,590,311,1296,367,96,344,672,110
213,01-08-2013,West,Major Market,Mint,Leaves,Herbal Tea,California,Decaf,40,60,40,100,52,554,68,17,52,119,28
858,01-08-2013,West,Major Market,Amaretto,Beans,Coffee,California,Regular,190,-90,-150,100,154,2105,-67,49,-192,86,67
213,01-08-2013,West,Major Market,Colombian,Beans,Coffee,California,Regular,450,680,520,1130,364,2617,546,127,508,902,166
530,01-08-2013,West,Major Market,Decaf Irish Cream,Beans,Coffee,California,Decaf,240,-40,-140,200,196,3139,-30,64,-189,165,100
213,01-08-2013,West,Major Market,Caffe Latte,Beans,Espresso,California,Regular,250,260,170,510,266,1797,266,74,230,527,92
951,01-08-2013,West,Major Market,Caffe Mocha,Beans,Espresso,California,Regular,160,230,60,390,173,927,239,156,69,408,176
909,01-08-2013,West,Major Market,Decaf Espresso,Beans,Espresso,California,Decaf,280,370,250,650,295,1714,392,97,362,681,121
702,01-08-2013,West,Small Market,Darjeeling,Leaves,Tea,Nevada,Regular,190,270,190,460,295,1714,392,97,362,681,121
702,01-08-2013,West,Small Market,Earl Grey,Leaves,Tea,Nevada,Regular,170,190,130,360,266,1797,266,74,230,527,92
775,01-08-2013,West,Small Market,Green Tea,Leaves,Tea,Nevada,Regular,180,-180,-260,0,284,5807,-284,107,-558,21,131
702,01-08-2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Nevada,Decaf,140,220,70,360,173,927,239,156,68,408,177
775,01-08-2013,West,Small Market,Lemon,Leaves,Herbal Tea,Nevada,Decaf,160,250,170,410,196,1167,271,64,225,463,100
775,01-08-2013,West,Small Market,Mint,Leaves,Herbal Tea,Nevada,Decaf,130,200,150,330,154,817,222,49,207,373,67
775,01-08-2013,West,Small Market,Colombian,Beans,Coffee,Nevada,Regular,40,60,20,100,38,248,48,14,1,85,44
702,01-08-2013,West,Small Market,Decaf Irish Cream,Beans,Coffee,Nevada,Decaf,50,60,30,110,41,1007,49,12,22,89,31
775,01-08-2013,West,Small Market,Caffe Latte,Beans,Espresso,Nevada,Regular,0,40,30,40,0,516,43,0,44,43,10
702,01-08-2013,West,Small Market,Caffe Mocha,Beans,Espresso,Nevada,Regular,20,40,30,60,25,851,38,7,26,62,18
775,01-08-2013,West,Small Market,Decaf Espresso,Beans,Espresso,Nevada,Decaf,20,30,20,50,23,806,35,6,23,57,17
541,01-08-2013,West,Small Market,Darjeeling,Leaves,Tea,Oregon,Regular,10,10,10,20,16,484,25,4,12,41,15
541,01-08-2013,West,Small Market,Earl Grey,Leaves,Tea,Oregon,Regular,70,120,80,190,114,810,172,37,144,283,63
503,01-08-2013,West,Small Market,Green Tea,Leaves,Tea,Oregon,Regular,70,110,70,180,116,678,161,35,141,275,55
971,01-08-2013,West,Small Market,Chamomile,Leaves,Herbal Tea,Oregon,Decaf,20,30,30,50,25,826,37,7,26,61,17
541,01-08-2013,West,Small Market,Lemon,Leaves,Herbal Tea,Oregon,Decaf,50,80,60,130,68,587,87,22,73,154,32
971,01-08-2013,West,Small Market,Amaretto,Beans,Coffee,Oregon,Regular,40,70,20,110,37,513,52,33,-15,88,59
